case_id,country_code,country_name,forecast_origin,target_timestamp,horizon,actual_MW,lag_1h,lag_2h,lag_6h,lag_12h,lag_24h,lag_48h,lag_168h,rolling_mean_24h,rolling_std_24h,rolling_mean_168h,rolling_max_24h,rolling_min_24h,solar_mw_lag1h,wind_onshore_mw_lag1h,wind_offshore_mw_lag1h,nuclear_mw_lag1h,gas_mw_lag1h,coal_mw_lag1h,hydro_reservoir_mw_lag1h,hydro_river_mw_lag1h,biomass_mw_lag1h,oil_mw_lag1h,other_mw_lag1h,waste_mw_lag1h,hydro_pumped_mw_lag1h,total_gen_mw_lag1h,solar_share,wind_share,hydro_share,renewable_share,fossil_share,hour,dayofweek,month,year,quarter,day_of_year,week_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,is_holiday,hour_x_weekend,peat_mw_lag1h,gas_share,peat_share
LIVE_PT_h24_11,PT,Portugal,2026-08-24 10:00:00+00:00,2026-08-25 10:00:00+00:00,24,6426.1,6509.7,6193.2,4505.2,5258.3,5480.6,5089.1,6350.5,5322.229166666667,569.6051710188838,5774.920238095238,6509.7,4393.3,1407.6,4080.6,24.8,0.0,690.1,0.0,11.1,123.3,318.0,0.0,28.0,0.0,0.0,6683.5,0.210608214258996,0.6142589960350116,0.0201092242088725,0.8925562953542306,0.1032542829355876,11,0,8,2026,3,236,35,0,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_12,PT,Portugal,2026-08-24 11:00:00+00:00,2026-08-25 11:00:00+00:00,24,6461.5,6576.2,6509.7,4827.0,4975.0,5589.4,5162.7,6475.0,5367.879166666667,624.1410988600527,5776.263690476191,6576.2,4393.3,1658.8,4150.0,25.0,0.0,656.7,0.0,2.5,110.9,314.1,0.0,28.2,0.0,0.0,6946.200000000001,0.2388068296334686,0.6010480550516829,0.0163254729204457,0.9013993262503238,0.0945409000604647,12,0,8,2026,3,236,35,0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_13,PT,Portugal,2026-08-24 12:00:00+00:00,2026-08-25 12:00:00+00:00,24,6224.2,6534.0,6576.2,5159.0,4716.5,5471.7,5014.9,6456.0,5407.2375,667.0273769314786,5776.614880952381,6576.2,4393.3,1814.4,4067.0,25.0,0.0,588.9,0.0,3.7,87.0,305.9,0.0,28.3,0.0,0.0,6920.2,0.2621889540764718,0.5913123898153233,0.0131065576139417,0.9108118262477962,0.0850986965694633,13,0,8,2026,3,236,35,0,-0.2588190451025208,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_14,PT,Portugal,2026-08-24 13:00:00+00:00,2026-08-25 13:00:00+00:00,24,6062.4,6365.1,6534.0,5763.5,4538.7,5344.5,4875.1,6543.9,5444.4625,695.1188617861487,5776.073809523809,6576.2,4393.3,1853.0,4051.1,25.0,0.0,613.5,0.0,3.9,82.9,305.9,0.0,27.5,0.0,0.0,6962.8,0.2661285689665077,0.5854110415350147,0.0124662492100878,0.9079393347503876,0.0881111047279829,14,0,8,2026,3,236,35,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_15,PT,Portugal,2026-08-24 14:00:00+00:00,2026-08-25 14:00:00+00:00,24,5993.2,6301.1,6365.1,6193.2,4433.6,5261.5,4844.5,6593.6,5484.320833333334,716.2426768601533,5774.628571428571,6576.2,4393.3,1375.2,4047.0,25.0,0.0,638.2,0.0,2.7,50.8,325.8,0.0,27.2,0.0,0.0,6491.9,0.2118332075355443,0.6272431799627228,0.0082410388330072,0.8975030422526533,0.0983071211817803,15,0,8,2026,3,236,35,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_16,PT,Portugal,2026-08-24 15:00:00+00:00,2026-08-25 15:00:00+00:00,24,5895.2,6270.1,6301.1,6509.7,4393.3,5202.4,4914.2,6646.1,5526.345833333333,732.0161414109887,5772.702976190476,6576.2,4393.3,1521.5,3772.1,25.0,0.0,599.7,0.0,0.6,17.1,316.6,0.0,27.7,0.0,0.0,6280.3,0.2422654968711685,0.6046048755632693,0.0028183367036606,0.900100313679283,0.0954890689935194,16,0,8,2026,3,236,35,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_17,PT,Portugal,2026-08-24 16:00:00+00:00,2026-08-25 16:00:00+00:00,24,5972.0,6283.2,6270.1,6576.2,4505.2,5186.1,5182.0,6791.9,5571.379166666667,744.3617289061449,5770.542857142857,6576.2,4393.3,1516.1,3765.1,17.8,0.0,651.9,0.0,0.7,74.2,319.6,0.0,28.1,0.0,0.0,6373.500000000001,0.237875578567506,0.593535733898172,0.0117517847336628,0.8933082293873067,0.1022828900917862,17,0,8,2026,3,236,35,0,-0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_18,PT,Portugal,2026-08-24 17:00:00+00:00,2026-08-25 17:00:00+00:00,24,6238.2,6221.6,6283.2,6534.0,4827.0,5547.9,5577.9,7069.3,5614.525000000001,751.0392916543684,5767.148214285715,6576.2,4393.3,1331.8,3590.4,16.4,0.0,695.8,0.0,0.7,86.0,324.9,0.0,28.1,0.0,0.0,6074.099999999999,0.2192588202367429,0.5937999045126028,0.0142737195633921,0.8808218501506395,0.1145519500831399,18,0,8,2026,3,236,35,0,-1.0,-1.8369701987210294e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_19,PT,Portugal,2026-08-24 18:00:00+00:00,2026-08-25 18:00:00+00:00,24,6678.3,6359.3,6221.6,6365.1,5159.0,5828.5,6025.7,7512.2,5648.333333333333,766.0230225094361,5762.922023809523,6576.2,4393.3,868.8,3329.2,7.4,0.0,654.4,0.0,19.9,171.2,322.9,0.0,27.8,0.0,188.8,5590.4,0.1554092730394962,0.5968445907269605,0.0341836004579278,0.8441971951917572,0.1170578133943903,19,0,8,2026,3,236,35,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_20,PT,Portugal,2026-08-24 19:00:00+00:00,2026-08-25 19:00:00+00:00,24,6949.8,6759.8,6359.3,6301.1,5763.5,6050.3,6287.1,7695.1,5687.137500000001,798.448469281409,5758.443452380952,6759.8,4393.3,237.0,3120.4,4.2,0.0,679.2,0.0,89.9,688.4,324.9,0.0,25.9,0.0,1588.1,6758.0,0.0350695472033145,0.4623557265463154,0.115167209233501,0.660668836934004,0.1005031074282332,20,0,8,2026,3,236,35,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_21,PT,Portugal,2026-08-24 20:00:00+00:00,2026-08-25 20:00:00+00:00,24,6667.0,6923.1,6759.8,6270.1,6193.2,5897.7,6100.6,7452.3,5723.504166666667,834.759390211994,5753.848214285715,6923.1,4393.3,2.4,2878.2,0.4,0.0,680.1,0.0,472.4,928.8,329.2,0.0,28.3,0.0,2750.6,8070.4,0.0002973830293417,0.3566861617763679,0.173622125297383,0.5713967089611419,0.0842709159397303,21,0,8,2026,3,236,35,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_22,PT,Portugal,2026-08-24 21:00:00+00:00,2026-08-25 21:00:00+00:00,24,6193.0,6622.8,6923.1,6283.2,6509.7,5599.9,5706.6,6930.9,5753.716666666666,854.2328425408149,5748.910714285715,6923.1,4393.3,0.2,2590.3,1.0,0.0,680.8,0.0,369.9,517.3,331.8,0.0,27.8,0.0,2284.0,6803.1,2.9398362511208127e-05,0.380899883876468,0.1304111360997192,0.5601123017447928,0.1000720259881524,22,0,8,2026,3,236,35,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_23,PT,Portugal,2026-08-24 22:00:00+00:00,2026-08-25 22:00:00+00:00,24,5721.0,6132.9,6622.8,6221.6,6576.2,5258.3,5328.4,6324.3,5775.924999999999,856.9840855150607,5744.160714285715,6923.1,4393.3,0.0,2219.9,1.2,0.0,688.7,0.0,285.8,275.7,331.2,0.0,29.5,0.0,1434.3,5266.3,0.0,0.4217572109450657,0.1066213470558076,0.5912690123995974,0.1307749273683611,23,0,8,2026,3,236,35,0,-0.2588190451025215,0.965925826289068,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_24,PT,Portugal,2026-08-24 23:00:00+00:00,2026-08-25 23:00:00+00:00,24,5352.4,5626.8,6132.9,6359.3,6534.0,4975.0,5003.6,5829.6,5791.279166666667,850.5840509955314,5740.008928571428,6923.1,4393.3,0.0,1795.1,0.8,0.0,600.4,0.0,199.3,67.6,329.8,0.0,29.3,0.0,1063.9,4086.2,0.0,0.4395036953648866,0.0653174098184131,0.5855317899270716,0.1469335813225001,0,1,8,2026,3,237,35,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,,,
LIVE_IE_h24_01,IE,Ireland,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,24,3379.522,3369.1955,3512.3615,3931.2555,3538.2765,3375.364,3416.794,3311.1445,3534.5143958333338,227.7404055232922,3801.8183095238096,3962.8875,3192.065,,363.263,,,1150.4575,0.0,,0.0,,211.3455,0.0,,0.0,1834.9384999999997,,0.19797012270438494,0.0,0.19797012270438494,0.8020298772956151,1,0,8,2026,3,236,35,0,0.25881904510252074,0.9659258262890683,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,109.8725,0.6269733290788766,0.05987802860967821
LIVE_IE_h24_02,IE,Ireland,2026-08-24 01:00:00+00:00,2026-08-25 01:00:00+00:00,24,3418.1710000000003,3250.726,3369.1955,3945.85,3419.312,3375.2215,3413.08,3319.769,3529.3211458333335,232.8902196972215,3801.458675595238,3962.8875,3192.065,,378.1555,,,992.4365,0.0,,0.0,,285.8135,0.0,,0.0,1764.951,,0.21425835618099312,0.0,0.21425835618099312,0.7857416438190068,2,0,8,2026,3,236,35,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,108.5455,0.56230257950504,0.061500574236905164
LIVE_IE_h24_03,IE,Ireland,2026-08-24 02:00:00+00:00,2026-08-25 02:00:00+00:00,24,3426.116,3255.1490000000003,3250.726,3962.8875,3373.795,3328.45,3386.867,3307.5445,3524.3181250000002,237.58692609599873,3801.0740327380954,3962.8875,3192.065,,381.3825,,,998.4,0.0,,0.0,,266.5235,0.0,,0.0,1754.9565,,0.21731735231044189,0.0,0.21731735231044189,0.782682647689558,3,0,8,2026,3,236,35,0,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,108.6505,0.5689029899031686,0.06191065134662881
LIVE_IE_h24_04,IE,Ireland,2026-08-24 03:00:00+00:00,2026-08-25 03:00:00+00:00,24,3334.26,3229.9325,3255.1490000000003,3740.672,3443.8355,3328.45,3297.572,3239.0715,3520.213229166667,241.92954068870623,3800.6120565476194,3962.8875,3192.065,,362.1185,,,1006.4625,0.0,,0.0,,252.93,0.0,,0.0,1731.663,,0.20911603470190215,0.0,0.20911603470190215,0.7908839652980978,4,0,8,2026,3,236,35,0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,110.152,0.5812115290330739,0.06361052930044703
LIVE_IE_h24_05,IE,Ireland,2026-08-24 04:00:00+00:00,2026-08-25 04:00:00+00:00,24,3296.0045,3168.8375,3229.9325,3512.3615,3602.174,3192.065,3276.4165,3265.0565,3513.562708333333,249.50542573702995,3800.19399702381,3962.8875,3168.8375,,391.232,,,1005.048,0.0,,0.0,,245.8935,0.0,,0.0,1751.7295,,0.22334041871190732,0.0,0.22334041871190732,0.7766595812880928,5,0,8,2026,3,236,35,0,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,109.556,0.5737461177653285,0.06254161958224715
LIVE_IE_h24_06,IE,Ireland,2026-08-24 05:00:00+00:00,2026-08-25 05:00:00+00:00,24,3456.1485,3201.8895,3168.8375,3369.1955,3790.771,3201.9075000000003,3318.663,3432.11,3513.9720625000004,248.96249171749082,3799.81800297619,3962.8875,3168.8375,,406.915,,,1003.082,0.0,,0.0,,257.2975,0.0,,0.0,1776.5,,0.2290543202927104,0.0,0.2290543202927104,0.7709456797072897,6,0,8,2026,3,236,35,0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,109.2055,0.5646394596115958,0.06147227694905714
LIVE_IE_h24_07,IE,Ireland,2026-08-24 06:00:00+00:00,2026-08-25 06:00:00+00:00,24,3828.247,3399.3155,3201.8895,3250.726,3931.2555,3290.92,3471.7195,3790.9545,3522.1973958333333,241.34870155238514,3799.6227976190476,3962.8875,3168.8375,,374.7615,,,997.674,0.0,,0.0,,225.0955,5.254,,0.0,1711.26,,0.2189974054205673,0.0,0.2189974054205673,0.7779323422507392,7,0,8,2026,3,236,35,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,108.475,0.5830055047158235,0.06338896485630471
LIVE_IE_h24_08,IE,Ireland,2026-08-24 07:00:00+00:00,2026-08-25 07:00:00+00:00,24,4164.749,3758.4935,3399.3155,3255.1490000000003,3945.85,3466.692,3670.768,4135.044,3541.679625,240.73878528081985,3799.429577380952,3962.8875,3168.8375,,416.958,,,978.226,0.0,,0.0,,233.975,11.197,,9.482,1759.0115,,0.2370410881338752,0.0,0.2370410881338752,0.7512028772978461,8,0,8,2026,3,236,35,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,109.1735,0.5561225722515174,0.06206525653754964
LIVE_IE_h24_09,IE,Ireland,2026-08-24 08:00:00+00:00,2026-08-25 08:00:00+00:00,24,4164.749,4008.705,3758.4935,3229.9325,3962.8875,3626.932,3823.5565,4295.2425,3564.2634999999996,258.18914082640055,3798.67755952381,4008.705,3168.8375,,392.046,,,1002.2885,0.0,,0.0,,225.4305,5.746,,69.1035,1803.891,,0.21733353068450365,0.0,0.21733353068450365,0.7411731085747421,9,0,8,2026,3,236,35,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,109.2765,0.5556258665296295,0.06057821675478174
LIVE_IE_h24_10,IE,Ireland,2026-08-24 09:00:00+00:00,2026-08-25 09:00:00+00:00,24,4243.5245,4101.322,4008.705,3168.8375,3740.672,3692.7955,3842.9655,4259.347,3584.0297499999997,280.39918178321534,3797.523270833333,4101.322,3168.8375,,317.63199999999995,,,965.941,0.0,,0.0,,173.0895,0.0,,42.4785,1605.3795,,0.19785477514818145,0.0,0.19785477514818145,0.7756851261648725,10,0,8,2026,3,236,35,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,106.2385,0.6016901299661545,0.06617656448210532
LIVE_IE_h24_11,IE,Ireland,2026-08-24 10:00:00+00:00,2026-08-25 10:00:00+00:00,24,4179.1655,3935.956,4101.322,3201.8895,3512.3615,3695.3445,3803.1135,4259.347,3594.1614375000004,288.76826855032266,3795.598324404762,4101.322,3168.8375,,277.559,,,812.9565,0.0,,0.0,,172.252,0.0,,0.0,1372.5330000000001,,0.20222391738486434,0.0,0.20222391738486434,0.7977760826151356,11,0,8,2026,3,236,35,0,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,109.7655,0.5923037916028248,0.07997294054132031
LIVE_IE_h24_12,IE,Ireland,2026-08-24 11:00:00+00:00,2026-08-25 11:00:00+00:00,24,4168.578,3824.772,3935.956,3399.3155,3369.1955,3623.8175,3739.161,4118.2525000000005,3599.5542499999997,291.9312633775229,3793.0115684523807,4101.322,3168.8375,,302.6835,,,861.7925,0.0,,0.0,,163.8635,0.0,,0.0,1437.024,,0.2106321815084508,0.0,0.2106321815084508,0.7893678184915492,12,0,8,2026,3,236,35,0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,108.6845,0.5997064071302916,0.07563165263767342
LIVE_IE_h24_13,IE,Ireland,2026-08-24 12:00:00+00:00,2026-08-25 12:00:00+00:00,24,4207.679,3757.1655,3824.772,3758.4935,3250.726,3538.2765,3644.546,4046.582,3605.1104166666664,293.6768806661096,3790.8622410714283,4101.322,3168.8375,,466.1815,,,686.0575,0.0,,0.0,,167.2145,0.0,,0.0,1419.796,,0.32834400153261456,0.0,0.32834400153261456,0.6716559984673853,13,0,8,2026,3,236,35,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,100.3425,0.4832085031934165,0.07067388554412042
LIVE_IE_h24_14,IE,Ireland,2026-08-24 13:00:00+00:00,2026-08-25 13:00:00+00:00,24,4215.1255,3751.353,3757.1655,4008.705,3255.1490000000003,3419.312,3521.154,4007.676,3613.988604166667,294.7872425940749,3789.1049255952375,4101.322,3168.8375,,620.575,,,550.4355,0.0,,0.0,,167.382,0.0,,0.0,1438.036,,0.43154343841183396,0.0,0.43154343841183396,0.5684565615881662,14,0,8,2026,3,236,35,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,99.6435,0.3827689292896701,0.0692913807442929
LIVE_IE_h24_15,IE,Ireland,2026-08-24 14:00:00+00:00,2026-08-25 14:00:00+00:00,24,4316.0225,3734.458,3751.353,4101.322,3229.9325,3373.795,3502.4700000000003,4120.189,3627.1196875,292.75042121882814,3787.47862797619,4101.322,3168.8375,,681.676,,,484.951,0.0,,0.0,,163.8635,0.0,,0.0,1430.134,,0.4766518382193557,0.0,0.4766518382193557,0.5233481617806442,15,0,8,2026,3,236,35,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,99.6435,0.33909479810982746,0.06967424031594242
LIVE_IE_h24_16,IE,Ireland,2026-08-24 15:00:00+00:00,2026-08-25 15:00:00+00:00,24,4470.0025000000005,3759.8685,3734.458,3935.956,3168.8375,3443.8355,3570.4945,4230.0665,3643.206083333333,288.80585690713303,3785.3338630952376,4101.322,3168.8375,,647.0115,,,434.2135,0.0,,3.943,,170.733,0.0,,0.0,1356.6280000000002,,0.47692624654658455,0.0029064710443835744,0.47983271759096807,0.5201672824090318,16,0,8,2026,3,236,35,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,100.727,0.3200682132463726,0.07424806210692983
LIVE_IE_h24_17,IE,Ireland,2026-08-24 16:00:00+00:00,2026-08-25 16:00:00+00:00,24,4639.613,3889.528,3759.8685,3824.772,3201.8895,3602.174,3746.3355,4382.9895,3661.776604166667,289.75642273738447,3783.3068482142858,4101.322,3168.8375,,644.0775,,,563.178,0.0,,3.979,,171.582,0.0,,5.1245,1473.6545,,0.4370614007557402,0.002700090150031775,0.439761490905772,0.5567610997014564,17,0,8,2026,3,236,35,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,85.7135,0.3821642047033412,0.05816390476872292
LIVE_IE_h24_18,IE,Ireland,2026-08-24 17:00:00+00:00,2026-08-25 17:00:00+00:00,24,4670.7585,4173.7265,3889.528,3757.1655,3399.3155,3790.771,3746.3355,4429.1075,3685.591291666666,307.5839175099024,3782.0612351190475,4173.7265,3168.8375,,628.549,,,746.6275,0.0,,0.0,,280.6085,0.0,,16.8765,1742.6970000000001,,0.3606760096562971,0.0,0.3606760096562971,0.6296398628103451,18,0,8,2026,3,236,35,0,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,70.03550000000001,0.4284321944663932,0.040187995962579846
LIVE_IE_h24_19,IE,Ireland,2026-08-24 18:00:00+00:00,2026-08-25 18:00:00+00:00,24,4594.443499999999,4173.7265,4173.7265,3751.353,3758.4935,3931.2555,3971.7995,4429.1075,3701.5477708333333,322.8328086782501,3780.541110119048,4173.7265,3168.8375,,476.917,,,759.187,0.0,,0.0,,379.247,0.0,,43.059,1727.1550000000002,,0.2761286624535724,0.0,0.2761286624535724,0.6989407435927869,19,0,8,2026,3,236,35,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,68.745,0.439559275224285,0.03980244969328173
LIVE_IE_h24_20,IE,Ireland,2026-08-24 19:00:00+00:00,2026-08-25 19:00:00+00:00,24,4517.755,4365.4205,4173.7265,3734.458,4008.705,3945.85,3987.107,4295.6365000000005,3719.6379791666673,347.48729965219854,3780.1620208333334,4365.4205,3168.8375,,417.55550000000005,,,791.5455,0.0,,0.0,,390.998,0.0,,102.6075,1772.2525,,0.23560722865393055,0.0,0.23560722865393055,0.7064961115868084,20,0,8,2026,3,236,35,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,69.54599999999999,0.4466324634892601,0.0392415866249307
LIVE_IE_h24_21,IE,Ireland,2026-08-24 20:00:00+00:00,2026-08-25 20:00:00+00:00,24,4402.2155,4324.54,4365.4205,3759.8685,4101.322,3962.8875,3981.5215,4242.4095,3735.4167291666668,366.2946105938032,3780.3340654761905,4365.4205,3168.8375,,475.013,,,808.9065,0.0,,0.0,,388.473,0.0,,231.012,1972.641,,0.24080053086192568,0.0,0.24080053086192568,0.6420914905449091,21,0,8,2026,3,236,35,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,69.2365,0.4100627027421614,0.03509837826548267
LIVE_IE_h24_22,IE,Ireland,2026-08-24 21:00:00+00:00,2026-08-25 21:00:00+00:00,24,4062.6015,4324.54,4324.54,3889.528,3935.956,3740.672,3774.204,4003.5125,3750.485583333333,383.11217837961846,3780.8229375,4365.4205,3168.8375,,528.425,,,789.26,0.0,,0.0,,380.42,0.0,,244.3065,2010.1075,,0.2628839502364923,0.0,0.2628839502364923,0.6155770275967827,22,0,8,2026,3,236,35,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,67.696,0.3926456669605979,0.03367780081413556
LIVE_IE_h24_23,IE,Ireland,2026-08-24 22:00:00+00:00,2026-08-25 22:00:00+00:00,24,3785.5645,3982.585,4324.54,4173.7265,3824.772,3512.3615,3590.186,3729.636,3760.5652916666663,386.0141396622322,3780.698369047619,4365.4205,3168.8375,,626.2094999999999,,,782.6669999999999,0.0,,0.0,,336.29999999999995,0.0,,48.08,1860.1509999999998,,0.3366444444563909,0.0,0.3366444444563909,0.6375081915392891,23,0,8,2026,3,236,35,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,66.8945,0.42075455164661363,0.03596186546145985
LIVE_IE_h24_24,IE,Ireland,2026-08-24 23:00:00+00:00,2026-08-25 23:00:00+00:00,24,3594.1235,3683.8355,3982.585,4173.7265,3757.1655,3369.1955,3481.3125,3577.0255,3767.7100416666667,382.7938637184218,3780.4257470238094,4365.4205,3168.8375,,714.74,,,797.6505,0.0,,0.0,,184.3265,0.0,,0.0,1764.167,,0.40514305051619265,0.0,0.40514305051619265,0.5948569494838073,0,1,8,2026,3,237,35,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,67.45,0.452140018490313,0.0382333418548244
