case_id,llm,shap_model,country_code,horizon,status,total_abs_shap,matched_abs_shap,feature_agreement,feature_agreement_pct,n_shap_features,n_mentioned,mentioned_features,unmentioned_features,direction_agreement,direction_agreement_pct,n_directional_claims,n_correct_direction,has_directional_claims,country_name,error_pct,error_tier
LIVE_DE_h24_01,gpt_oss,XGBoost,DE,24,ok,18977.5764,2213.5438,0.1166,11.66,10,2,wind_onshore_mw_lag1h|lag_1h,month|lag_48h|is_weekend|rolling_mean_168h|hour_sin|week_of_year|dow_cos|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,3.4974029306705297,high
LIVE_DE_h24_01,gpt_oss,LightGBM,DE,24,ok,19949.8796,1965.4777,0.0985,9.85,10,1,wind_onshore_mw_lag1h,month|lag_48h|is_weekend|rolling_mean_168h|hour_sin|dow_cos|month_sin|hydro_reservoir_mw_lag1h|year,,,0,0,False,Germany,3.4974029306705297,high
LIVE_DE_h24_02,gpt_oss,XGBoost,DE,24,ok,18965.2655,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|lag_1h|dow_cos|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,5.093550429218587,high
LIVE_DE_h24_02,gpt_oss,LightGBM,DE,24,ok,19949.8796,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|month_sin|hydro_reservoir_mw_lag1h|year,,,0,0,False,Germany,5.093550429218587,high
LIVE_DE_h24_03,gpt_oss,XGBoost,DE,24,ok,18949.9034,3604.7955,0.1902,19.02,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,4.248081332150135,high
LIVE_DE_h24_03,gpt_oss,LightGBM,DE,24,ok,19943.7807,4005.4964,0.2008,20.08,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|hour_sin|dow_cos|month_sin|hydro_reservoir_mw_lag1h|year,,,0,0,False,Germany,4.248081332150135,high
LIVE_DE_h24_04,gpt_oss,XGBoost,DE,24,ok,19130.1174,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,1.5554253442805797,medium
LIVE_DE_h24_04,gpt_oss,LightGBM,DE,24,ok,20004.946,0.0,0.0,0.0,10,0,,month|lag_48h|wind_onshore_mw_lag1h|is_weekend|rolling_mean_168h|hour_sin|dow_cos|month_sin|year|rolling_max_24h,,,0,0,False,Germany,1.5554253442805797,medium
LIVE_DE_h24_05,gpt_oss,XGBoost,DE,24,ok,19610.3989,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,0.7763281979369114,low
LIVE_DE_h24_05,gpt_oss,LightGBM,DE,24,ok,19927.7824,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,0.7763281979369114,low
LIVE_DE_h24_06,gpt_oss,XGBoost,DE,24,ok,19555.1558,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,2.1811393316610377,medium
LIVE_DE_h24_06,gpt_oss,LightGBM,DE,24,ok,19834.8457,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,2.1811393316610377,medium
LIVE_DE_h24_07,gpt_oss,XGBoost,DE,24,ok,19576.2744,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,1.5724428918678737,medium
LIVE_DE_h24_07,gpt_oss,LightGBM,DE,24,ok,19908.0462,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,1.5724428918678737,medium
LIVE_DE_h24_08,gpt_oss,XGBoost,DE,24,ok,19489.157,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,1.0071763018766966,low
LIVE_DE_h24_08,gpt_oss,LightGBM,DE,24,ok,19896.7416,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,1.0071763018766966,low
LIVE_DE_h24_09,gpt_oss,XGBoost,DE,24,ok,19248.0616,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|month_cos,,,0,0,False,Germany,2.390278500925488,medium
LIVE_DE_h24_09,gpt_oss,LightGBM,DE,24,ok,19898.8706,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|month_sin|year|rolling_max_24h,,,0,0,False,Germany,2.390278500925488,medium
LIVE_DE_h24_10,gpt_oss,XGBoost,DE,24,ok,18908.4828,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|hydro_pumped_mw_lag1h,,,0,0,False,Germany,3.6979105936584045,high
LIVE_DE_h24_10,gpt_oss,LightGBM,DE,24,ok,19703.0454,0.0,0.0,0.0,10,0,,month|is_weekend|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,3.6979105936584045,high
LIVE_DE_h24_11,gpt_oss,XGBoost,DE,24,ok,18897.6205,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|hydro_pumped_mw_lag1h,,,0,0,False,Germany,5.153200257081866,high
LIVE_DE_h24_11,gpt_oss,LightGBM,DE,24,ok,19702.6289,0.0,0.0,0.0,10,0,,month|is_weekend|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,5.153200257081866,high
LIVE_DE_h24_12,gpt_oss,XGBoost,DE,24,ok,18932.748,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|month_cos,,,0,0,False,Germany,3.5619296252296864,high
LIVE_DE_h24_12,gpt_oss,LightGBM,DE,24,ok,19872.4918,0.0,0.0,0.0,10,0,,month|is_weekend|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|rolling_max_24h|hydro_reservoir_mw_lag1h|month_sin,,,0,0,False,Germany,3.5619296252296864,high
LIVE_DE_h24_13,gpt_oss,XGBoost,DE,24,ok,18933.8316,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|month_cos,,,0,0,False,Germany,3.7915941311406716,high
LIVE_DE_h24_13,gpt_oss,LightGBM,DE,24,ok,19872.368,0.0,0.0,0.0,10,0,,month|is_weekend|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|rolling_max_24h|hydro_reservoir_mw_lag1h|month_sin,,,0,0,False,Germany,3.7915941311406716,high
LIVE_DE_h24_14,gpt_oss,XGBoost,DE,24,ok,19132.0533,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|month_cos,,,0,0,False,Germany,2.13855027441671,medium
LIVE_DE_h24_14,gpt_oss,LightGBM,DE,24,ok,19974.2358,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|rolling_max_24h|month_sin|year,,,0,0,False,Germany,2.13855027441671,medium
LIVE_DE_h24_15,gpt_oss,XGBoost,DE,24,ok,19350.3837,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|month_cos,,,0,0,False,Germany,2.656610322131484,medium
LIVE_DE_h24_15,gpt_oss,LightGBM,DE,24,ok,20064.3543,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|rolling_max_24h|month_sin,,,0,0,False,Germany,2.656610322131484,medium
LIVE_DE_h24_16,gpt_oss,XGBoost,DE,24,ok,19240.9893,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|month_cos,,,0,0,False,Germany,1.1452748098681207,low
LIVE_DE_h24_16,gpt_oss,LightGBM,DE,24,ok,19834.6479,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,1.1452748098681207,low
LIVE_DE_h24_17,gpt_oss,XGBoost,DE,24,ok,19449.01,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,0.9669867185898505,low
LIVE_DE_h24_17,gpt_oss,LightGBM,DE,24,ok,19835.8867,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,0.9669867185898505,low
LIVE_DE_h24_18,gpt_oss,XGBoost,DE,24,ok,19590.3995,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,0.025118253322085074,low
LIVE_DE_h24_18,gpt_oss,LightGBM,DE,24,ok,19921.5045,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,0.025118253322085074,low
LIVE_DE_h24_19,gpt_oss,XGBoost,DE,24,ok,19571.8846,3747.3202,0.1915,19.15,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,0.34497785591468566,low
LIVE_DE_h24_19,gpt_oss,LightGBM,DE,24,ok,19939.8487,3801.3623,0.1906,19.06,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,0.34497785591468566,low
LIVE_DE_h24_20,gpt_oss,XGBoost,DE,24,ok,19593.0455,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,2.575071316081762,medium
LIVE_DE_h24_20,gpt_oss,LightGBM,DE,24,ok,19940.0695,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,2.575071316081762,medium
LIVE_DE_h24_21,gpt_oss,XGBoost,DE,24,ok,19658.6711,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,1.8404529223513086,medium
LIVE_DE_h24_21,gpt_oss,LightGBM,DE,24,ok,20064.6434,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,1.8404529223513086,medium
LIVE_DE_h24_22,gpt_oss,XGBoost,DE,24,ok,19669.1534,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,0.8557975085707674,low
LIVE_DE_h24_22,gpt_oss,LightGBM,DE,24,ok,20170.6974,0.0,0.0,0.0,10,0,,month|lag_48h|wind_onshore_mw_lag1h|is_weekend|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,0.8557975085707674,low
LIVE_DE_h24_23,gpt_oss,XGBoost,DE,24,ok,18279.4986,669.046,0.0366,3.66,10,1,lag_1h,month|is_weekend|lag_48h|wind_onshore_mw_lag1h|hour_sin|rolling_mean_168h|week_of_year|dow_cos|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,2.93861686239482,medium
LIVE_DE_h24_23,gpt_oss,LightGBM,DE,24,ok,19968.3959,0.0,0.0,0.0,10,0,,month|is_weekend|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|month_sin|year|rolling_max_24h,,,0,0,False,Germany,2.93861686239482,medium
LIVE_DE_h24_24,gpt_oss,XGBoost,DE,24,ok,18815.6039,0.0,0.0,0.0,10,0,,month|is_weekend|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|lag_1h|dow_cos|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,2.4900342727657785,medium
LIVE_DE_h24_24,gpt_oss,LightGBM,DE,24,ok,20082.6082,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|month_sin|hydro_reservoir_mw_lag1h|year,,,0,0,False,Germany,2.4900342727657785,medium
LIVE_FR_h24_01,gpt_oss,XGBoost,FR,24,ok,19377.9585,2721.8678,0.1405,14.05,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_1h|hour_sin|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,0.1247869630791575,low
LIVE_FR_h24_01,gpt_oss,LightGBM,FR,24,ok,20171.8058,2797.1283,0.1387,13.87,10,2,wind_onshore_mw_lag1h|is_weekend,month|lag_1h|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,0.1247869630791575,low
LIVE_FR_h24_02,gpt_oss,XGBoost,FR,24,ok,19365.7791,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|dow_cos,,,0,0,False,France,1.2843813105697326,low
LIVE_FR_h24_02,gpt_oss,LightGBM,FR,24,ok,20176.611,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,1.2843813105697326,low
LIVE_FR_h24_03,gpt_oss,XGBoost,FR,24,ok,19250.8616,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,1.3510166676322195,low
LIVE_FR_h24_03,gpt_oss,LightGBM,FR,24,ok,20168.5851,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,1.3510166676322195,low
LIVE_FR_h24_04,gpt_oss,XGBoost,FR,24,ok,19250.8616,15868.4452,0.8243,82.43,10,5,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h,dow_sin|lag_48h|week_of_year|lag_2h|month_cos,0.9061,90.61,4,3,True,France,0.9909685750394861,low
LIVE_FR_h24_04,gpt_oss,LightGBM,FR,24,ok,20168.3782,16969.4775,0.8414,84.14,10,5,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|hour_sin,rolling_min_24h|lag_48h|rolling_mean_168h|week_of_year|year,0.8994,89.94,4,3,True,France,0.9909685750394861,low
LIVE_FR_h24_05,gpt_oss,XGBoost,FR,24,ok,19359.1292,1710.8064,0.0884,8.84,10,1,lag_1h,month|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|dow_cos,,,0,0,False,France,2.592727332815914,medium
LIVE_FR_h24_05,gpt_oss,LightGBM,FR,24,ok,20178.4361,1613.3402,0.08,8.0,10,1,lag_1h,month|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,2.592727332815914,medium
LIVE_FR_h24_06,gpt_oss,XGBoost,FR,24,ok,19308.2399,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|dow_cos,,,0,0,False,France,1.2904688291242659,low
LIVE_FR_h24_06,gpt_oss,LightGBM,FR,24,ok,20073.2856,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,1.2904688291242659,low
LIVE_FR_h24_07,gpt_oss,XGBoost,FR,24,ok,19308.1992,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|dow_cos,,,0,0,False,France,0.5566585197813485,low
LIVE_FR_h24_07,gpt_oss,LightGBM,FR,24,ok,20026.4884,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,0.5566585197813485,low
LIVE_FR_h24_08,gpt_oss,XGBoost,FR,24,ok,19313.754,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|dow_cos,,,0,0,False,France,1.145923355136569,low
LIVE_FR_h24_08,gpt_oss,LightGBM,FR,24,ok,20028.4423,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,1.145923355136569,low
LIVE_FR_h24_09,gpt_oss,XGBoost,FR,24,ok,19264.8448,10014.0547,0.5198,51.98,10,1,month,lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|dow_cos,,,0,0,False,France,2.971370644060667,medium
LIVE_FR_h24_09,gpt_oss,LightGBM,FR,24,ok,20043.7927,12374.7232,0.6174,61.74,10,2,month|rolling_mean_168h,lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|week_of_year|year,,,0,0,False,France,2.971370644060667,medium
LIVE_FR_h24_10,gpt_oss,XGBoost,FR,24,ok,19209.4228,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,1.5853625369770659,medium
LIVE_FR_h24_10,gpt_oss,LightGBM,FR,24,ok,20078.1504,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|hour_sin|rolling_min_24h|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,1.5853625369770659,medium
LIVE_FR_h24_11,gpt_oss,XGBoost,FR,24,ok,19250.1935,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,2.255746010897363,medium
LIVE_FR_h24_11,gpt_oss,LightGBM,FR,24,ok,20135.6065,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|hour_sin|rolling_min_24h|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,2.255746010897363,medium
LIVE_FR_h24_12,gpt_oss,XGBoost,FR,24,ok,19308.7445,1704.0239,0.0883,8.83,10,1,lag_1h,month|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,2.9807251934759598,medium
LIVE_FR_h24_12,gpt_oss,LightGBM,FR,24,ok,20155.596,1640.9056,0.0814,8.14,10,1,lag_1h,month|wind_onshore_mw_lag1h|is_weekend|hour_sin|rolling_min_24h|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,2.9807251934759598,medium
LIVE_FR_h24_13,gpt_oss,XGBoost,FR,24,ok,19444.2249,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|dow_cos|lag_2h,,,0,0,False,France,2.114692353798708,medium
LIVE_FR_h24_13,gpt_oss,LightGBM,FR,24,ok,20173.0172,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,2.114692353798708,medium
LIVE_FR_h24_14,gpt_oss,XGBoost,FR,24,ok,19464.8561,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|dow_cos|lag_2h,,,0,0,False,France,3.941752550911747,high
LIVE_FR_h24_14,gpt_oss,LightGBM,FR,24,ok,20165.9324,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,3.941752550911747,high
LIVE_FR_h24_15,gpt_oss,XGBoost,FR,24,ok,19395.5925,3146.5121,0.1622,16.22,10,2,lag_1h|is_weekend,month|hour_sin|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|dow_cos|lag_2h,,,0,0,False,France,5.225221897333304,high
LIVE_FR_h24_15,gpt_oss,LightGBM,FR,24,ok,20132.5572,3516.7506,0.1747,17.47,10,3,lag_1h|is_weekend|rolling_mean_168h,month|wind_onshore_mw_lag1h|rolling_min_24h|hour_sin|lag_48h|week_of_year|year,,,0,0,False,France,5.225221897333304,high
LIVE_FR_h24_16,gpt_oss,XGBoost,FR,24,ok,19282.8465,1705.0001,0.0884,8.84,10,1,lag_1h,month|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|dow_cos,,,0,0,False,France,3.287462940707863,medium
LIVE_FR_h24_16,gpt_oss,LightGBM,FR,24,ok,20051.0415,1627.3139,0.0812,8.12,10,1,lag_1h,month|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,3.287462940707863,medium
LIVE_FR_h24_17,gpt_oss,XGBoost,FR,24,ok,19298.7663,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|dow_cos,,,0,0,False,France,0.934951953020964,low
LIVE_FR_h24_17,gpt_oss,LightGBM,FR,24,ok,20041.0078,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,0.934951953020964,low
LIVE_FR_h24_18,gpt_oss,XGBoost,FR,24,ok,19291.717,2692.4153,0.1396,13.96,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_1h|hour_sin|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,1.2703117230472285,low
LIVE_FR_h24_18,gpt_oss,LightGBM,FR,24,ok,20057.0875,3284.9449,0.1638,16.38,10,3,wind_onshore_mw_lag1h|is_weekend|rolling_mean_168h,month|lag_1h|rolling_min_24h|hour_sin|lag_48h|week_of_year|year,,,0,0,False,France,1.2703117230472285,low
LIVE_FR_h24_19,gpt_oss,XGBoost,FR,24,ok,19293.8311,0.0,0.0,0.0,10,0,,month|lag_1h|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,1.2218397782961121,low
LIVE_FR_h24_19,gpt_oss,LightGBM,FR,24,ok,20049.9446,0.0,0.0,0.0,10,0,,month|lag_1h|wind_onshore_mw_lag1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,1.2218397782961121,low
LIVE_FR_h24_20,gpt_oss,XGBoost,FR,24,ok,19310.9857,11370.3119,0.5888,58.88,10,2,month|wind_onshore_mw_lag1h,lag_1h|hour_sin|is_weekend|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,2.1837988234491195,medium
LIVE_FR_h24_20,gpt_oss,LightGBM,FR,24,ok,20085.3998,13233.2127,0.6588,65.88,10,2,month|wind_onshore_mw_lag1h,lag_1h|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,2.1837988234491195,medium
LIVE_FR_h24_21,gpt_oss,XGBoost,FR,24,ok,19286.683,3023.6755,0.1568,15.68,10,2,lag_1h|wind_onshore_mw_lag1h,month|hour_sin|is_weekend|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,1.5767139298698027,medium
LIVE_FR_h24_21,gpt_oss,LightGBM,FR,24,ok,20108.2908,3068.0314,0.1526,15.26,10,2,lag_1h|wind_onshore_mw_lag1h,month|is_weekend|rolling_min_24h|hour_sin|lag_48h|rolling_mean_168h|week_of_year|year,,,0,0,False,France,1.5767139298698027,medium
LIVE_FR_h24_22,gpt_oss,XGBoost,FR,24,ok,19245.659,1707.0183,0.0887,8.87,10,1,lag_1h,month|hour_sin|is_weekend|wind_onshore_mw_lag1h|dow_sin|lag_48h|week_of_year|lag_2h|month_cos,,,0,0,False,France,0.2223259772397214,low
